Mod:Item:MetaData, Localized Name
xtones:zane:14, Zane 15
xtones:zane:15, Zane 16
xtones:zech:0, Zech 1
xtones:zech:1, Zech 2
xtones:zech:2, Zech 3
xtones:zech:3, Zech 4
xtones:zech:4, Zech 5
xtones:zech:5, Zech 6
xtones:zech:6, Zech 7
xtones:zech:7, Zech 8
xtones:zech:8, Zech 9
xtones:zech:9, Zech 10
xtones:zech:10, Zech 11
xtones:zech:11, Zech 12
xtones:zech:12, Zech 13
xtones:zech:13, Zech 14
xtones:zech:14, Zech 15
xtones:zech:15, Zech 16
xtones:zest:0, Zest 1
xtones:zest:1, Zest 2
xtones:zest:2, Zest 3
xtones:zest:3, Zest 4
xtones:zest:4, Zest 5
xtones:zest:5, Zest 6
xtones:zest:6, Zest 7
xtones:zest:7, Zest 8
xtones:zest:8, Zest 9
xtones:zest:9, Zest 10
xtones:zest:10, Zest 11
xtones:zest:11, Zest 12
xtones:zest:12, Zest 13
xtones:zest:13, Zest 14
xtones:zest:14, Zest 15
xtones:zest:15, Zest 16
xtones:zeta:0, Zeta 1
xtones:zeta:1, Zeta 2
xtones:zeta:2, Zeta 3
xtones:zeta:3, Zeta 4
xtones:zeta:4, Zeta 5
xtones:zeta:5, Zeta 6
xtones:zeta:6, Zeta 7
xtones:zeta:7, Zeta 8
xtones:zeta:8, Zeta 9
xtones:zeta:9, Zeta 10
xtones:zeta:10, Zeta 11
xtones:zeta:11, Zeta 12
xtones:zeta:12, Zeta 13
xtones:zeta:13, Zeta 14
xtones:zeta:14, Zeta 15
xtones:zeta:15, Zeta 16
xtones:zion:0, Zion 1
xtones:zion:1, Zion 2
xtones:zion:2, Zion 3
xtones:zion:3, Zion 4
xtones:zion:4, Zion 5
xtones:zion:5, Zion 6
xtones:zion:6, Zion 7
xtones:zion:7, Zion 8
xtones:zion:8, Zion 9
xtones:zion:9, Zion 10
xtones:zion:10, Zion 11
xtones:zion:11, Zion 12
xtones:zion:12, Zion 13
xtones:zion:13, Zion 14
xtones:zion:14, Zion 15
xtones:zion:15, Zion 16
xtones:zkul:0, Zkul 1
xtones:zkul:1, Zkul 2
xtones:zkul:2, Zkul 3
xtones:zkul:3, Zkul 4
xtones:zkul:4, Zkul 5
xtones:zkul:5, Zkul 6
xtones:zkul:6, Zkul 7
xtones:zkul:7, Zkul 8
xtones:zkul:8, Zkul 9
xtones:zkul:9, Zkul 10
xtones:zkul:10, Zkul 11
xtones:zkul:11, Zkul 12
xtones:zkul:12, Zkul 13
xtones:zkul:13, Zkul 14
xtones:zkul:14, Zkul 15
xtones:zkul:15, Zkul 16
xtones:zoea:0, Zoea 1
xtones:zoea:1, Zoea 2
xtones:zoea:2, Zoea 3
xtones:zoea:3, Zoea 4
xtones:zoea:4, Zoea 5
xtones:zoea:5, Zoea 6
xtones:zoea:6, Zoea 7
xtones:zoea:7, Zoea 8
xtones:zoea:8, Zoea 9
xtones:zoea:9, Zoea 10
xtones:zoea:10, Zoea 11
xtones:zoea:11, Zoea 12
xtones:zoea:12, Zoea 13
xtones:zoea:13, Zoea 14
xtones:zoea:14, Zoea 15
xtones:zoea:15, Zoea 16
xtones:zome:0, Zome 1
xtones:zome:1, Zome 2
xtones:zome:2, Zome 3
xtones:zome:3, Zome 4
xtones:zome:4, Zome 5
xtones:zome:5, Zome 6
xtones:zome:6, Zome 7
xtones:zome:7, Zome 8
xtones:zome:8, Zome 9
xtones:zome:9, Zome 10
xtones:zome:10, Zome 11
xtones:zome:11, Zome 12
xtones:zome:12, Zome 13
xtones:zome:13, Zome 14
xtones:zome:14, Zome 15
xtones:zome:15, Zome 16
xtones:zone:0, Zone 1
xtones:zone:1, Zone 2
xtones:zone:2, Zone 3
xtones:zone:3, Zone 4
xtones:zone:4, Zone 5
xtones:zone:5, Zone 6
xtones:zone:6, Zone 7
xtones:zone:7, Zone 8
xtones:zone:8, Zone 9
xtones:zone:9, Zone 10
xtones:zone:10, Zone 11
xtones:zone:11, Zone 12
xtones:zone:12, Zone 13
xtones:zone:13, Zone 14
xtones:zone:14, Zone 15
xtones:zone:15, Zone 16
xtones:zorg:0, Zorg 1
xtones:zorg:1, Zorg 2
xtones:zorg:2, Zorg 3
xtones:zorg:3, Zorg 4
xtones:zorg:4, Zorg 5
xtones:zorg:5, Zorg 6
xtones:zorg:6, Zorg 7
xtones:zorg:7, Zorg 8
xtones:zorg:8, Zorg 9
xtones:zorg:9, Zorg 10
xtones:zorg:10, Zorg 11
xtones:zorg:11, Zorg 12
xtones:zorg:12, Zorg 13
xtones:zorg:13, Zorg 14
xtones:zorg:14, Zorg 15
xtones:zorg:15, Zorg 16
xtones:ztyl:0, Ztyl 1
xtones:ztyl:1, Ztyl 2
xtones:ztyl:2, Ztyl 3
xtones:ztyl:3, Ztyl 4
xtones:ztyl:4, Ztyl 5
xtones:ztyl:5, Ztyl 6
xtones:ztyl:6, Ztyl 7
xtones:ztyl:7, Ztyl 8
xtones:ztyl:8, Ztyl 9
xtones:ztyl:9, Ztyl 10
xtones:ztyl:10, Ztyl 11
xtones:ztyl:11, Ztyl 12
xtones:ztyl:12, Ztyl 13
xtones:ztyl:13, Ztyl 14
xtones:ztyl:14, Ztyl 15
xtones:ztyl:15, Ztyl 16
xtones:zyth:0, Zyth 1
xtones:zyth:1, Zyth 2
xtones:zyth:2, Zyth 3
xtones:zyth:3, Zyth 4
xtones:zyth:4, Zyth 5
xtones:zyth:5, Zyth 6
xtones:zyth:6, Zyth 7
xtones:zyth:7, Zyth 8
xtones:zyth:8, Zyth 9
xtones:zyth:9, Zyth 10
xtones:zyth:10, Zyth 11
xtones:zyth:11, Zyth 12
xtones:zyth:12, Zyth 13
xtones:zyth:13, Zyth 14
xtones:zyth:14, Zyth 15
xtones:zyth:15, Zyth 16
densemetals:dense_iron_ore, 富集铁矿石 
densemetals:dense_coal_ore, 富集的煤矿石 
densemetals:dense_gold_ore, 富集金矿 
densemetals:dense_diamond_ore, 富集钻石矿 
densemetals:dense_emerald_ore, 富集绿宝石矿 
densemetals:dense_lapis_ore, 富集青金石矿石 
densemetals:dense_redstone_ore, 富集红石矿石
densemetals:dense_quartz_ore, Dense Quartz Ore 
densemetals:dense_nether_iron_ore, Dense Nether Iron Ore 
densemetals:dense_nether_coal_ore, Dense Nether Coal Ore 
densemetals:dense_nether_gold_ore, Dense Nether Gold Ore 
densemetals:dense_nether_diamond_ore, Dense Nether Diamond Ore 
densemetals:dense_nether_emerald_ore, Dense Nether Emerald Ore 
densemetals:dense_nether_lapis_ore, Dense Nether Lapis Ore 
densemetals:dense_nether_redstone_ore, Dense Nether Redstone Ore 
densemetals:dense_aluminum_ore, 富集的铝矿石 
densemetals:dense_copper_ore, 富集的铜矿石 
densemetals:dense_iridium_ore, 富集铱矿石 
densemetals:dense_lead_ore, 富集铅矿石 
densemetals:dense_mithril_ore, Dense Mithril Ore 
densemetals:dense_nickel_ore, 富集镍矿石
densemetals:dense_platinum_ore, Dense Platinum Ore 
densemetals:dense_silver_ore, Dense Silver Ore 
densemetals:dense_tin_ore, 富集锡矿石
densemetals:dense_nether_aluminum_ore, 富集下界铝矿石 
densemetals:dense_nether_copper_ore, Dense Nether Copper Ore 
densemetals:dense_nether_iridium_ore, Dense Nether Iridium Ore 
densemetals:dense_nether_lead_ore, Dense Nether Lead Ore 
densemetals:dense_nether_mithril_ore, Dense Nether Mithril Ore 
densemetals:dense_nether_nickel_ore, Dense Nether Nickel Ore 
densemetals:dense_nether_platinum_ore, Dense Nether Platinum Ore 
densemetals:dense_nether_silver_ore, Dense Nether Silver Ore 
densemetals:dense_nether_tin_ore, Dense Nether Tin Ore 
densemetals:dense_adamantine_ore, 富集的精金矿石 
densemetals:dense_coldiron_ore, 富集的寒铁矿石 
densemetals:dense_starsteel_ore, 富集星钢矿石
densemetals:dense_zinc_ore, 富集锌矿石
densemetals:dense_mercury_ore, 富集汞矿石 
densemetals:dense_antimony_ore, 富集的锑矿石 
densemetals:dense_bismuth_ore, 富集的铋矿石 
densemetals:dense_boron_ore, 富集的硼矿石 
densemetals:dense_thorium_ore, Dense Thorium Ore 
densemetals:dense_beryllium_ore, 富集的铍矿石 
densemetals:dense_cadmium_ore, 富集的镉矿石 
densemetals:dense_chromium_ore, 富集的铬矿石 
densemetals:dense_magnesium_ore, 富集镁矿石 
densemetals:dense_manganese_ore, 富集锰矿石 
densemetals:dense_osmium_ore, Dense Osmium Ore 
densemetals:dense_plutonium_ore, Dense Plutonium Ore 
densemetals:dense_rutile_ore, Dense Rutile Ore 
densemetals:dense_tantalum_ore, Dense Tantalum Ore 
densemetals:dense_tungsten_ore, Dense Tungsten Ore 
densemetals:dense_uranium_ore, Dense Uranium Ore 
densemetals:dense_zirconium_ore, Dense Zirconium Ore 
actuallyadditions:magnet_ring_bauble:0, 磁力指环
actuallyadditions:magnet_ring_bauble:0, 磁力指环
actuallyadditions:potion_ring_advanced_bauble:0, 高级药水指环- 速度
actuallyadditions:potion_ring_advanced_bauble:0, 高级药水指环- 速度
actuallyadditions:potion_ring_advanced_bauble:1, 高级药水指环- 急迫
actuallyadditions:potion_ring_advanced_bauble:1, 高级药水指环- 急迫
actuallyadditions:potion_ring_advanced_bauble:2, 高级药水指环- 力量
actuallyadditions:potion_ring_advanced_bauble:2, 高级药水指环- 力量
actuallyadditions:potion_ring_advanced_bauble:3, 高级药水指环- 跳跃提升
actuallyadditions:potion_ring_advanced_bauble:3, 高级药水指环- 跳跃提升
actuallyadditions:potion_ring_advanced_bauble:4, 高级药水指环- 生命恢复
actuallyadditions:potion_ring_advanced_bauble:4, 高级药水指环- 生命恢复
actuallyadditions:potion_ring_advanced_bauble:5, 高级药水指环- 抗性提升
actuallyadditions:potion_ring_advanced_bauble:5, 高级药水指环- 抗性提升
actuallyadditions:potion_ring_advanced_bauble:6, 高级药水指环- 防火
actuallyadditions:potion_ring_advanced_bauble:6, 高级药水指环- 防火
actuallyadditions:potion_ring_advanced_bauble:7, 高级药水指环- 水下呼吸
actuallyadditions:potion_ring_advanced_bauble:7, 高级药水指环- 水下呼吸
actuallyadditions:potion_ring_advanced_bauble:8, 高级药水指环- 隐身
actuallyadditions:potion_ring_advanced_bauble:8, 高级药水指环- 隐身
actuallyadditions:potion_ring_advanced_bauble:9, 高级药水指环- 夜视
actuallyadditions:potion_ring_advanced_bauble:9, 高级药水指环- 夜视
actuallyadditions:battery_bauble:0, 一阶电池
actuallyadditions:battery_bauble:0, 一阶电池
actuallyadditions:battery_double_bauble:0, 二阶电池
actuallyadditions:battery_double_bauble:0, 二阶电池
actuallyadditions:battery_triple_bauble:0, 三阶电池
actuallyadditions:battery_triple_bauble:0, 三阶电池
actuallyadditions:battery_quadruple_bauble:0, 四阶电池
actuallyadditions:battery_quadruple_bauble:0, 四阶电池
actuallyadditions:battery_quintuple_bauble:0, 五阶电池
actuallyadditions:battery_quintuple_bauble:0, 五阶电池
actuallyadditions:block_canola_oil, 菜籽油
actuallyadditions:block_refined_canola_oil, 精制菜籽油
actuallyadditions:block_crystal_oil, 晶化油
actuallyadditions:block_empowered_oil, 充能油
actuallyadditions:block_crystal_cluster_redstone, 红色晶簇
actuallyadditions:block_crystal_cluster_lapis, 蓝色晶簇
actuallyadditions:block_crystal_cluster_diamond, 淡蓝色晶簇
actuallyadditions:block_crystal_cluster_coal, 黑色晶簇
actuallyadditions:block_crystal_cluster_emerald, 绿色晶簇
actuallyadditions:block_crystal_cluster_iron, 白色晶簇
actuallyadditions:block_battery_box, 电池盒
actuallyadditions:block_item_viewer_hopping, 漏斗型物品传输接口
actuallyadditions:block_farmer, 农场
actuallyadditions:block_bio_reactor, 生物反应器
actuallyadditions:block_empowerer, 充能台
actuallyadditions:block_tiny_torch, 微型火把
actuallyadditions:block_shock_suppressor, 震波吸收器
actuallyadditions:block_display_stand, 物品展示台
actuallyadditions:block_player_interface, 玩家接口
actuallyadditions:block_item_viewer, 物品传输接口
actuallyadditions:block_firework_box, 烟花发射器
actuallyadditions:block_miner, 垂直挖矿机
actuallyadditions:block_atomic_reconstructor, 原子再构机
actuallyadditions:block_crystal:0, 红石水晶块
actuallyadditions:block_crystal:1, 青金石水晶块
actuallyadditions:block_crystal:2, 钻石水晶块
actuallyadditions:block_crystal:3, 煤晶块
actuallyadditions:block_crystal:4, 绿宝石水晶块
actuallyadditions:block_crystal:5, 铁晶块
actuallyadditions:block_crystal_empowered:0, 充能红石水晶块
actuallyadditions:block_crystal_empowered:1, 充能青金石水晶块
actuallyadditions:block_crystal_empowered:2, 充能钻石水晶块
actuallyadditions:block_crystal_empowered:3, 充能煤晶块
actuallyadditions:block_crystal_empowered:4, 充能绿宝石水晶块
actuallyadditions:block_crystal_empowered:5, 充能铁晶块
actuallyadditions:block_black_lotus, 黑莲花
actuallyadditions:block_laser_relay, 能量激光中继器
actuallyadditions:block_laser_relay_advanced, 高级能量激光中继器
actuallyadditions:block_laser_relay_extreme, 超级能量激光中继器
actuallyadditions:block_laser_relay_fluids, 流体激光中继器
actuallyadditions:block_laser_relay_item, 物品激光中继器
actuallyadditions:block_laser_relay_item_whitelist, 高级物品激光中继器
actuallyadditions:block_ranged_collector, 物品收集器
actuallyadditions:block_directional_breaker, 长距离方块破坏器
actuallyadditions:block_leaf_generator, 咀叶发电机
actuallyadditions:block_smiley_cloud, 微笑云朵
actuallyadditions:block_xp_solidifier, 经验固化器
actuallyadditions:block_testifi_bucks_green_wall, 装饰用绿色石英方块
actuallyadditions:block_testifi_bucks_white_wall, 装饰用石英
actuallyadditions:block_testifi_bucks_green_stairs, 装饰用绿色石英楼梯
actuallyadditions:block_testifi_bucks_white_stairs, 装饰用石英楼梯
actuallyadditions:block_testifi_bucks_green_slab, 装饰用绿色石英台阶
actuallyadditions:block_testifi_bucks_white_slab, 装饰用石英台阶
actuallyadditions:block_testifi_bucks_green_fence, 装饰用绿色石英围墙
actuallyadditions:block_testifi_bucks_white_fence, 装饰用石英围墙
actuallyadditions:block_colored_lamp:0, 白色灯具
actuallyadditions:block_colored_lamp:1, 橙色灯具
actuallyadditions:block_colored_lamp:2, 品红色灯具
actuallyadditions:block_colored_lamp:3, 淡蓝色灯具
actuallyadditions:block_colored_lamp:4, 黄色灯具
actuallyadditions:block_colored_lamp:5, 黄绿色灯具
actuallyadditions:block_colored_lamp:6, 粉红色灯具
actuallyadditions:block_colored_lamp:7, 灰色灯具
actuallyadditions:block_colored_lamp:8, 淡灰色灯具
actuallyadditions:block_colored_lamp:9, 青色灯具
actuallyadditions:block_colored_lamp:10, 紫色灯具
actuallyadditions:block_colored_lamp:11, 蓝色灯具
actuallyadditions:block_colored_lamp:12, 棕色灯具
actuallyadditions:block_colored_lamp:13, 绿色灯具
actuallyadditions:block_colored_lamp:14, 红色灯具
actuallyadditions:block_colored_lamp:15, 黑色灯具
actuallyadditions:block_colored_lamp_on:0, 白色灯具（开启）
actuallyadditions:block_colored_lamp_on:1, 橙色灯具（开启）
actuallyadditions:block_colored_lamp_on:2, 品红色灯具（开启）
actuallyadditions:block_colored_lamp_on:3, 淡蓝色灯具（开启）
actuallyadditions:block_colored_lamp_on:4, 黄色灯具（开启）
actuallyadditions:block_colored_lamp_on:5, 黄绿色灯具（开启）
actuallyadditions:block_colored_lamp_on:6, 粉红色灯具（开启）
actuallyadditions:block_colored_lamp_on:7, 灰色灯具（开启）
actuallyadditions:block_colored_lamp_on:8, 淡灰色灯具（开启）
actuallyadditions:block_colored_lamp_on:9, 青色灯具（开启）
actuallyadditions:block_colored_lamp_on:10, 紫色灯具（开启）
actuallyadditions:block_colored_lamp_on:11, 蓝色灯具（开启）
actuallyadditions:block_colored_lamp_on:12, 棕色灯具（开启）
actuallyadditions:block_colored_lamp_on:13, 绿色灯具（开启）
actuallyadditions:block_colored_lamp_on:14, 红色灯具（开启）
actuallyadditions:block_colored_lamp_on:15, 黑色灯具（开启）
actuallyadditions:block_lamp_powerer, 灯具控制器
actuallyadditions:block_treasure_chest, 藏宝箱
actuallyadditions:block_energizer, 充能站
actuallyadditions:block_enervator, 释能站
actuallyadditions:block_lava_factory_controller, 熔岩工厂控制器
actuallyadditions:block_canola_press, 油菜压榨机
actuallyadditions:block_phantomface, 幻灵接口
actuallyadditions:block_phantom_placer, 幻灵方块放置器
actuallyadditions:block_phantom_liquiface, 幻灵流体接口
actuallyadditions:block_phantom_energyface, 幻灵能量接口
actuallyadditions:block_phantom_redstoneface, 幻灵红石接口
actuallyadditions:block_phantom_breaker, 幻灵方块破坏器
actuallyadditions:block_coal_generator, 煤炭发电机
actuallyadditions:block_oil_generator, 原油发电机
actuallyadditions:block_fermenting_barrel, 发酵桶
actuallyadditions:block_rice, 水稻
actuallyadditions:block_canola, 油菜
actuallyadditions:block_flax, 亚麻
actuallyadditions:block_coffee, 咖啡
actuallyadditions:block_compost, 堆肥机
actuallyadditions:block_misc:0, 焦黑石英柱
actuallyadditions:block_misc:1, 錾制焦黑石英
actuallyadditions:block_misc:2, 焦黑石英块
actuallyadditions:block_misc:3, 焦黑石英矿石
actuallyadditions:block_misc:4, 木质外壳
actuallyadditions:block_misc:5, 木炭块
actuallyadditions:block_misc:6, 末影珍珠块
actuallyadditions:block_misc:7, 熔岩工厂外墙
actuallyadditions:block_misc:8, 末影外壳
actuallyadditions:block_misc:9, 铝制机壳
actuallyadditions:block_feeder, 自动饲育机
actuallyadditions:block_giant_chest, 小型板条箱
actuallyadditions:block_giant_chest_medium, 中型板条箱
actuallyadditions:block_giant_chest_large, 大型板条箱
actuallyadditions:block_grinder, 磨粉机
actuallyadditions:block_grinder_double, 两仓磨粉机
actuallyadditions:block_furnace_double, 两仓熔炉
actuallyadditions:block_inputter, ESD
actuallyadditions:block_inputter_advanced, 高级ESD
actuallyadditions:block_fishing_net, 渔网
actuallyadditions:block_furnace_solar, 太阳能板
actuallyadditions:block_heat_collector, 热能发电机
actuallyadditions:block_item_repairer, 物品修理机
actuallyadditions:block_greenhouse_glass, 温室玻璃
actuallyadditions:block_breaker, 方块破坏器
actuallyadditions:block_placer, 方块放置器
actuallyadditions:block_dropper, 自动精准投掷器
actuallyadditions:block_fluid_placer, 流体成型器
actuallyadditions:block_fluid_collector, 流体吸收器
actuallyadditions:block_coffee_machine, 咖啡制造机
actuallyadditions:block_phantom_booster, 幻灵增幅器
actuallyadditions:block_wild:0, 野生油菜
actuallyadditions:block_wild:1, 野生亚麻
actuallyadditions:block_wild:2, 野生水稻
actuallyadditions:block_wild:3, 野生咖啡
actuallyadditions:block_quartz_wall, 焦黑石英围墙
actuallyadditions:block_chiseled_quartz_wall, 錾制焦黑石英围墙
actuallyadditions:block_pillar_quartz_wall, 焦黑石英柱围墙
actuallyadditions:block_quartz_stair, 焦黑石英楼梯
actuallyadditions:block_chiseled_quartz_stair, 錾制焦黑石英楼梯
actuallyadditions:block_pillar_quartz_stair, 焦黑石英柱楼梯
actuallyadditions:block_quartz_slab, 焦黑石英台阶
actuallyadditions:block_chiseled_quartz_slab, 錾制焦黑石英台阶
actuallyadditions:block_pillar_quartz_slab, 焦黑石英柱台阶
actuallyadditions:item_crystal_shard:0, 红色水晶碎片
actuallyadditions:item_crystal_shard:1, 蓝色水晶碎片
actuallyadditions:item_crystal_shard:2, 淡蓝色水晶碎片
actuallyadditions:item_crystal_shard:3, 黑色水晶碎片
actuallyadditions:item_crystal_shard:4, 绿色水晶碎片
actuallyadditions:item_crystal_shard:5, 白色水晶碎片
actuallyadditions:item_engineer_goggles_advanced, 工程师红外眼镜
actuallyadditions:item_engineer_goggles, 工程师护目镜
actuallyadditions:item_laser_upgrade_range, 激光中继器：范围
actuallyadditions:item_laser_upgrade_invisibility, 激光中继器：隐形
actuallyadditions:item_filling_wand:0, 填充手杖
actuallyadditions:item_filling_wand:0, 填充手杖
actuallyadditions:item_bag, 麻袋
actuallyadditions:item_void_bag, 虚空麻袋
actuallyadditions:item_worm, 蚯蚓
actuallyadditions:item_player_probe, 玩家探测器
actuallyadditions:item_filter, 物品过滤器
actuallyadditions:item_water_bowl, 装水的碗
actuallyadditions:item_spawner_changer, 刷怪箱控制工具
actuallyadditions:item_misc:0, 纸杯
actuallyadditions:item_misc:1, 捣碎的食物
actuallyadditions:item_misc:2, 刀刃
actuallyadditions:item_misc:3, 刀柄
actuallyadditions:item_misc:4, 面团
actuallyadditions:item_misc:5, 焦黑石英
actuallyadditions:item_misc:6, 普通指环
actuallyadditions:item_misc:7, 基础线圈
actuallyadditions:item_misc:8, 高级线圈
actuallyadditions:item_misc:9, 大米面团
actuallyadditions:item_misc:10, 小块煤炭
actuallyadditions:item_misc:11, 小块木炭
actuallyadditions:item_misc:12, 浆糊球
actuallyadditions:item_misc:13, 油菜
actuallyadditions:item_misc:14, 空杯子
actuallyadditions:item_misc:15, 蝙蝠之翼
actuallyadditions:item_misc:16, 钻头核心
actuallyadditions:item_misc:17, 黑色染料
actuallyadditions:item_misc:18, 透镜
actuallyadditions:item_misc:19, 末影之星
actuallyadditions:item_misc:20, 刷怪箱碎片
actuallyadditions:item_misc:21, 生物质
actuallyadditions:item_misc:22, 生物燃料
actuallyadditions:item_misc:23, 晶化油菜种子
actuallyadditions:item_misc:24, 充能油菜种子
